epoch, loss, acc, sen, spec, F1
1,0.7744206289450327,0.55,0.608,0.48695652173913045,0.5846153846153846
2,0.7337448825438817,0.575,0.592,0.5565217391304348,0.592
3,0.7091615627209346,0.6104166666666667,0.6411290322580645,0.5775862068965517,0.6297029702970297
4,0.6650244414806366,0.64375,0.664,0.6217391304347826,0.6600397614314115
5,0.6701235224803289,0.625,0.6586345381526104,0.5887445887445888,0.6456692913385826
6,0.6300744742155076,0.6770833333333334,0.7171314741035857,0.6331877729257642,0.6990291262135923
7,0.6958823094765345,0.6208333333333333,0.6546184738955824,0.5844155844155844,0.6417322834645669
8,0.6405461758375168,0.6729166666666667,0.7131474103585658,0.62882096069869,0.6951456310679611
9,0.607930056254069,0.6645833333333333,0.701195219123506,0.6244541484716157,0.6861598440545809
10,0.6312219421068828,0.6479166666666667,0.676,0.6173913043478261,0.6666666666666666
11,0.6222647378842036,0.6666666666666666,0.7108433734939759,0.6190476190476191,0.688715953307393
12,0.6233400523662567,0.6854166666666667,0.6852589641434262,0.6855895196506551,0.694949494949495
13,0.6368163694938024,0.65,0.6907630522088354,0.6060606060606061,0.671875
14,0.6308085749546687,0.6645833333333333,0.6706827309236948,0.658008658008658,0.6747474747474748
15,0.6235730449358622,0.6833333333333333,0.7137096774193549,0.6508620689655172,0.6996047430830039
16,0.6162896186113358,0.6708333333333333,0.6987951807228916,0.6406926406926406,0.6877470355731226
17,0.6528141965468724,0.675,0.66,0.691304347826087,0.6790123456790124
18,0.6148503224054972,0.68125,0.6907630522088354,0.670995670995671,0.6921529175050302
19,0.6410667012135188,0.675,0.7349397590361446,0.6103896103896104,0.7011494252873564
20,0.5958597997824351,0.6979166666666666,0.716,0.6782608695652174,0.7117296222664016
21,0.6575175205866496,0.6375,0.6774193548387096,0.5948275862068966,0.6588235294117647
22,0.5934504906336466,0.68125,0.701195219123506,0.6593886462882096,0.697029702970297
23,0.5973200629154841,0.6895833333333333,0.7068273092369478,0.670995670995671,0.7025948103792415
24,0.5929525683323542,0.6791666666666667,0.7,0.6565217391304348,0.6944444444444444
25,0.6040230085452397,0.6458333333333334,0.678714859437751,0.6103896103896104,0.6653543307086615
26,0.5790766586860021,0.7229166666666667,0.7056451612903226,0.7413793103448276,0.7246376811594203
27,0.6108621070782344,0.7020833333333333,0.704,0.7,0.7111111111111111
28,0.5923850744962692,0.69375,0.714859437751004,0.670995670995671,0.7077534791252486
