epoch, loss, acc, sen, spec, F1
1,2.5166816552480062,0.5020833333333333,0.7791164658634538,0.20346320346320346,0.6188197767145136
2,2.4067370891571045,0.5333333333333333,0.828,0.21304347826086956,0.6489028213166145
3,2.386056923866272,0.5375,0.8232931726907631,0.22943722943722944,0.6487341772151899
4,2.3868908246358234,0.5395833333333333,0.7670682730923695,0.2943722943722944,0.6334991708126037
5,2.373574900627136,0.5458333333333333,0.7609561752988048,0.31004366812227074,0.6366666666666667
6,2.377701505025228,0.5729166666666666,0.768,0.36086956521739133,0.6519524617996605
7,2.3903039932250976,0.5729166666666666,0.7349397590361446,0.39826839826839827,0.6409807355516638
8,2.385841425259908,0.5708333333333333,0.716,0.41304347826086957,0.6347517730496454
9,2.4066370805104573,0.59375,0.6972111553784861,0.48034934497816595,0.6422018348623854
10,2.4026463349660236,0.60625,0.7469879518072289,0.45454545454545453,0.6631016042780749
11,2.406095019976298,0.5833333333333334,0.728,0.4260869565217391,0.6453900709219859
12,2.401433571179708,0.5916666666666667,0.7068273092369478,0.4675324675324675,0.6423357664233577
13,2.4008352677027385,0.6083333333333333,0.72,0.48695652173913045,0.656934306569343
14,2.4073830525080364,0.59375,0.684,0.4956521739130435,0.6368715083798883
15,2.403365627924601,0.5770833333333333,0.6666666666666666,0.4805194805194805,0.6205607476635514
16,2.406360069910685,0.6270833333333333,0.6932270916334662,0.5545851528384279,0.6603415559772297
17,2.4030277729034424,0.6125,0.6867469879518072,0.5324675324675324,0.6477272727272727
18,2.396370029449463,0.6166666666666667,0.6895161290322581,0.5387931034482759,0.6501901140684411
19,2.3967398325602214,0.6166666666666667,0.6613545816733067,0.5676855895196506,0.6434108527131783
20,2.392319019635518,0.6208333333333333,0.7,0.5347826086956522,0.6578947368421053
21,2.389315303166707,0.63125,0.6772908366533864,0.5807860262008734,0.6576402321083172
22,2.386080098152161,0.6104166666666667,0.66,0.5565217391304348,0.6382978723404256
23,2.3935827175776163,0.6125,0.6907630522088354,0.5281385281385281,0.6490566037735849
24,2.3887019316355387,0.6416666666666667,0.696,0.5826086956521739,0.6692307692307692
25,2.3829330444335937,0.6375,0.6975806451612904,0.5732758620689655,0.6653846153846154
26,2.3757086753845216,0.6541666666666667,0.7269076305220884,0.5757575757575758,0.6856060606060606
27,2.3794126749038695,0.6604166666666667,0.7410358565737052,0.5720524017467249,0.6953271028037383
28,2.3808655103047687,0.6666666666666666,0.7250996015936255,0.6026200873362445,0.6946564885496184
29,2.3708402554194135,0.6666666666666666,0.7028112449799196,0.6277056277056277,0.6862745098039216
30,2.373357399304708,0.6479166666666667,0.7217741935483871,0.5689655172413793,0.6793168880455408
31,2.361391131083171,0.6208333333333333,0.6867469879518072,0.5497835497835498,0.6526717557251909
32,2.3617363373438516,0.6479166666666667,0.7016129032258065,0.5905172413793104,0.6731141199226306
33,2.354222790400187,0.6625,0.7349397590361446,0.5844155844155844,0.6931818181818182
34,2.3602977911631267,0.6875,0.7298387096774194,0.6422413793103449,0.70703125
35,2.34258869489034,0.68125,0.7338709677419355,0.625,0.7040618955512572
36,2.35136456489563,0.675,0.7228915662650602,0.6233766233766234,0.6976744186046512
37,2.343387492497762,0.6916666666666667,0.724,0.6565217391304348,0.7098039215686275
38,2.333297920227051,0.7020833333333333,0.7540322580645161,0.646551724137931,0.723404255319149
39,2.333621088663737,0.70625,0.7550200803212851,0.6536796536796536,0.7272727272727273
40,2.3279131094614667,0.7,0.7469879518072289,0.6493506493506493,0.7209302325581395
41,2.329267907142639,0.7,0.7370517928286853,0.6593886462882096,0.7198443579766537
42,2.328812829653422,0.6833333333333333,0.717741935483871,0.646551724137931,0.7007874015748031
43,2.3218080123265583,0.6958333333333333,0.7349397590361446,0.6536796536796536,0.71484375
44,2.3126137177149455,0.70625,0.764,0.6434782608695652,0.7304015296367112
45,2.2941696882247924,0.7354166666666667,0.7831325301204819,0.683982683982684,0.7543520309477756
46,2.3179369529088336,0.7125,0.756,0.6652173913043479,0.7325581395348837
47,2.317180601755778,0.7125,0.748,0.6739130434782609,0.73046875
48,2.293267544110616,0.7104166666666667,0.7630522088353414,0.6536796536796536,0.7321772639691715
49,2.293175450960795,0.71875,0.7429718875502008,0.6926406926406926,0.7326732673267327
50,2.2928407510121662,0.7208333333333333,0.752,0.6869565217391305,0.7372549019607844
51,2.2964966456095377,0.71875,0.76,0.6739130434782609,0.7378640776699029
52,2.2948412815729777,0.71875,0.7670682730923695,0.6666666666666666,0.7388781431334622
53,2.278069806098938,0.7416666666666667,0.772,0.7086956521739131,0.7568627450980392
54,2.28747460047404,0.7354166666666667,0.7791164658634538,0.6883116883116883,0.7533980582524272
55,2.273088892300924,0.7291666666666666,0.7670682730923695,0.6883116883116883,0.74609375
56,2.2742443799972536,0.725,0.7791164658634538,0.6666666666666666,0.7461538461538462
57,2.2532761335372924,0.7625,0.788,0.7347826086956522,0.7755905511811023
58,2.257733686765035,0.7458333333333333,0.7871485943775101,0.7012987012987013,0.7626459143968871
59,2.2790589332580566,0.7333333333333333,0.7620967741935484,0.7025862068965517,0.7470355731225297
60,2.2631422519683837,0.7416666666666667,0.7710843373493976,0.70995670995671,0.7559055118110236
61,2.2462013880411784,0.7666666666666667,0.8072289156626506,0.7229437229437229,0.7821011673151751
62,2.2356366793314617,0.7583333333333333,0.7831325301204819,0.7316017316017316,0.7707509881422925
63,2.2385795434316,0.75625,0.784,0.7260869565217392,0.7701375245579568
64,2.2390369335810343,0.7916666666666666,0.8273092369477911,0.7532467532467533,0.8046875
65,2.2314183712005615,0.7791666666666667,0.812,0.7434782608695653,0.79296875
66,2.238156549135844,0.75625,0.8032128514056225,0.7056277056277056,0.7736943907156673
67,2.2499130805333456,0.7625,0.808,0.7130434782608696,0.7799227799227799
68,2.2442730983098347,0.74375,0.7670682730923695,0.7186147186147186,0.7564356435643564
69,2.225347860654195,0.7770833333333333,0.8047808764940239,0.7467248908296943,0.7906066536203522
70,2.230526836713155,0.7770833333333333,0.812,0.7391304347826086,0.7914230019493177
71,2.2266090313593545,0.7833333333333333,0.8306451612903226,0.7327586206896551,0.7984496124031008
72,2.217605956395467,0.7854166666666667,0.8232931726907631,0.7445887445887446,0.7992202729044834
73,2.20479637781779,0.79375,0.824,0.7608695652173914,0.8062622309197651
74,2.210129149754842,0.7854166666666667,0.824,0.7434782608695653,0.8
75,2.2170657475789386,0.7729166666666667,0.7911646586345381,0.7532467532467533,0.7833001988071571
76,2.212408765157064,0.7854166666666667,0.804,0.7652173913043478,0.7960396039603961
77,2.1968019445737204,0.7895833333333333,0.8072289156626506,0.7705627705627706,0.7992047713717694
78,2.204768216609955,0.7854166666666667,0.8225806451612904,0.7456896551724138,0.7984344422700587
79,2.20204815864563,0.7791666666666667,0.8152610441767069,0.7402597402597403,0.79296875
80,2.1989787300427754,0.8,0.8112449799196787,0.7878787878787878,0.808
81,2.2142866532007854,0.7875,0.8353413654618473,0.7359307359307359,0.803088803088803
82,2.211861288547516,0.7833333333333333,0.796812749003984,0.7685589519650655,0.7936507936507936
83,2.1862701535224915,0.7791666666666667,0.8152610441767069,0.7402597402597403,0.79296875
84,2.1941829442977907,0.7833333333333333,0.8072289156626506,0.7575757575757576,0.7944664031620553
85,2.1770971139272053,0.81875,0.848605577689243,0.7860262008733624,0.8304093567251462
86,2.184055666128794,0.80625,0.842741935483871,0.7672413793103449,0.8180039138943248
87,2.199296569824219,0.79375,0.8266129032258065,0.7586206896551724,0.8055009823182712
88,2.1693013429641725,0.8104166666666667,0.8366533864541833,0.7816593886462883,0.821917808219178
89,2.187121061484019,0.7979166666666667,0.8225806451612904,0.771551724137931,0.807920792079208
90,2.167102320988973,0.8145833333333333,0.84,0.7869565217391304,0.825147347740668
91,2.1758633732795714,0.8,0.824,0.7739130434782608,0.8110236220472441
92,2.15827960173289,0.8229166666666666,0.8366533864541833,0.8078602620087336,0.8316831683168316
93,2.1800488869349164,0.8125,0.82,0.8043478260869565,0.82
94,2.1746367772420245,0.80625,0.828,0.782608695652174,0.8165680473372781
95,2.1592085123062135,0.825,0.848,0.8,0.8346456692913385
96,2.1723988095919293,0.7854166666666667,0.8112449799196787,0.7575757575757576,0.796844181459566
97,2.158513780434926,0.8125,0.8353413654618473,0.7878787878787878,0.8221343873517787
98,2.157074761390686,0.8125,0.8387096774193549,0.7844827586206896,0.8221343873517787
99,2.1657058795293174,0.8083333333333333,0.848,0.7652173913043478,0.8217054263565892
100,2.1711578806241354,0.8270833333333333,0.8634538152610441,0.7878787878787878,0.8382066276803118
101,2.171869921684265,0.8166666666666667,0.844,0.7869565217391304,0.8274509803921568
102,2.1391719977060952,0.84375,0.864,0.8217391304347826,0.8520710059171598
103,2.139591332276662,0.8354166666666667,0.8514056224899599,0.8181818181818182,0.8429423459244533
104,2.1381677349408466,0.85,0.8714859437751004,0.8268398268398268,0.857707509881423
105,2.147279345989227,0.8270833333333333,0.8548387096774194,0.7974137931034483,0.8362919132149902
106,2.152762206395467,0.8375,0.8473895582329317,0.8268398268398268,0.844
107,2.135999111334483,0.8125,0.8406374501992032,0.7816593886462883,0.82421875
108,2.152676355838776,0.81875,0.8433734939759037,0.7922077922077922,0.8284023668639053
109,2.1448396921157835,0.81875,0.8393574297188755,0.7965367965367965,0.8277227722772277
110,2.129758616288503,0.84375,0.8634538152610441,0.8225108225108225,0.8514851485148515
111,2.1280288100242615,0.8270833333333333,0.8554216867469879,0.7965367965367965,0.8369351669941061
112,2.1284531950950623,0.8354166666666667,0.8548387096774194,0.8146551724137931,0.8429423459244533
113,2.119901180267334,0.8520833333333333,0.8795180722891566,0.8225108225108225,0.8605108055009824
114,2.1334614753723145,0.8333333333333334,0.836,0.8304347826086956,0.8393574297188755
115,2.135005462169647,0.8458333333333333,0.8835341365461847,0.8051948051948052,0.8560311284046692
116,2.132589876651764,0.8291666666666667,0.844,0.8130434782608695,0.8373015873015873
117,2.115494016806285,0.85625,0.891566265060241,0.8181818181818182,0.8654970760233918
118,2.107904787858327,0.8541666666666666,0.8714859437751004,0.8354978354978355,0.8611111111111112
119,2.1151260217030843,0.8520833333333333,0.872,0.8304347826086956,0.8599605522682445
120,2.1164498329162598,0.8604166666666667,0.8830645161290323,0.8362068965517241,0.8673267326732673
121,2.1117210308710734,0.8541666666666666,0.8634538152610441,0.8441558441558441,0.86
122,2.1134816884994505,0.8375,0.8588709677419355,0.8146551724137931,0.8452380952380952
123,2.1318034211794537,0.83125,0.8605577689243028,0.7991266375545851,0.8421052631578947
124,2.103120195865631,0.8541666666666666,0.8790322580645161,0.8275862068965517,0.8616600790513834
125,2.1379049181938172,0.8395833333333333,0.8634538152610441,0.8138528138528138,0.8481262327416174
126,2.1205384492874146,0.8458333333333333,0.852,0.8391304347826087,0.852
127,2.1047879735628765,0.8541666666666666,0.8714859437751004,0.8354978354978355,0.8611111111111112
128,2.111579382419586,0.8625,0.9036144578313253,0.8181818181818182,0.872093023255814
129,2.1010056177775067,0.85,0.8709677419354839,0.8275862068965517,0.8571428571428571
130,2.0974200924237567,0.8604166666666667,0.8755020080321285,0.8441558441558441,0.8667992047713717
131,2.0997501770655314,0.8541666666666666,0.8835341365461847,0.8225108225108225,0.8627450980392157
132,2.0946359038352966,0.8708333333333333,0.892,0.8478260869565217,0.8779527559055118
133,2.09123473962148,0.8666666666666667,0.9036144578313253,0.8268398268398268,0.8754863813229572
134,2.1025421539942424,0.85625,0.892,0.8173913043478261,0.8660194174757282
135,2.1048095703125,0.8541666666666666,0.8835341365461847,0.8225108225108225,0.8627450980392157
136,2.0809943079948425,0.88125,0.896414342629482,0.8646288209606987,0.8875739644970414
137,2.093929100036621,0.8645833333333334,0.8884462151394422,0.8384279475982532,0.87279843444227
138,2.096025498708089,0.8583333333333333,0.884,0.8304347826086956,0.8666666666666667
139,2.090544517834981,0.875,0.907258064516129,0.8405172413793104,0.8823529411764706
140,2.087349553902944,0.8645833333333334,0.9036144578313253,0.8225108225108225,0.8737864077669902
141,2.0819059213002524,0.8625,0.872,0.8521739130434782,0.8685258964143426
142,2.0804463903109234,0.8645833333333334,0.88,0.8478260869565217,0.8712871287128713
143,2.0691376328468323,0.86875,0.891566265060241,0.8441558441558441,0.8757396449704142
144,2.0650817076365153,0.8791666666666667,0.9036144578313253,0.8528138528138528,0.8858267716535433
145,2.065148425102234,0.8854166666666666,0.92,0.8478260869565217,0.8932038834951457
146,2.069922113418579,0.8604166666666667,0.8709677419354839,0.8491379310344828,0.8657314629258517
147,2.0865954478581745,0.8625,0.884,0.8391304347826087,0.8700787401574803
148,2.070510224501292,0.86875,0.891566265060241,0.8441558441558441,0.8757396449704142
149,2.0736621022224426,0.8729166666666667,0.8709677419354839,0.875,0.8762677484787018
150,2.066382567087809,0.8666666666666667,0.8955823293172691,0.8354978354978355,0.8745098039215686
151,2.0719911098480224,0.8770833333333333,0.891566265060241,0.8614718614718615,0.882703777335984
152,2.071769913037618,0.8708333333333333,0.8875502008032129,0.8528138528138528,0.876984126984127
153,2.077288198471069,0.8625,0.8714859437751004,0.8528138528138528,0.868
154,2.077994199593862,0.8625,0.8795180722891566,0.8441558441558441,0.8690476190476191
155,2.0534278710683185,0.8791666666666667,0.912,0.8434782608695652,0.8871595330739299
156,2.056105637550354,0.8854166666666666,0.8991935483870968,0.8706896551724138,0.8902195608782435
157,2.0466299931208294,0.8979166666666667,0.92,0.8739130434782608,0.9037328094302554
158,2.0597373048464456,0.8625,0.8795180722891566,0.8441558441558441,0.8690476190476191
159,2.041058592001597,0.8895833333333333,0.9,0.8782608695652174,0.8946322067594433
160,2.0670183658599854,0.84375,0.8755020080321285,0.8095238095238095,0.8532289628180039
161,2.0679536938667296,0.86875,0.8795180722891566,0.8571428571428571,0.874251497005988
162,2.046154507001241,0.8958333333333334,0.9203187250996016,0.868995633187773,0.90234375
163,2.052263009548187,0.8833333333333333,0.92,0.8434782608695652,0.8914728682170543
164,2.0383347551027935,0.9020833333333333,0.9196787148594378,0.8831168831168831,0.906930693069307
165,2.055635058879852,0.8791666666666667,0.891566265060241,0.8658008658008658,0.8844621513944223
166,2.053300130367279,0.8895833333333333,0.9,0.8782608695652174,0.8946322067594433
167,2.0371243476867678,0.8854166666666666,0.908,0.8608695652173913,0.8919449901768173
168,2.0657982428868613,0.8791666666666667,0.8995983935742972,0.8571428571428571,0.8853754940711462
169,2.0423317551612854,0.8791666666666667,0.8911290322580645,0.8663793103448276,0.884
170,2.0321379899978638,0.9,0.9196787148594378,0.8787878787878788,0.9051383399209486
171,2.0196135878562926,0.9083333333333333,0.924,0.8913043478260869,0.9130434782608695
172,2.0258146286010743,0.89375,0.9,0.8869565217391304,0.8982035928143712
173,2.0276533007621764,0.8958333333333334,0.936,0.8521739130434782,0.9034749034749034
174,2.044580630461375,0.8895833333333333,0.888,0.8913043478260869,0.8933601609657947
175,2.04182311296463,0.8875,0.928,0.8434782608695652,0.8957528957528957
176,2.0435594002405804,0.8875,0.908,0.8652173913043478,0.8937007874015748
